pl_name,st_name,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_Erad,pl_Emass,pl_orbeccen,pl_insol,eq_temp,pl_inclin,pl_obliq,pl_density,pl_gravity,pl_albedo,abs_solar_flux,star_spect,st_teff,st_rad,st_mass,st_met,st_metratio,st_log_gravity,HB_r_i,HB_r_o,sy_dist,sy_vmag,Probability
TOI-1052 b,TOI-1052,1,2,2023,9.139703,0.09103,2.87,16.9,0.18,334560.0,1135.0,87.53,nan,3.941389805286243,20.147153826632554,0.3,0.7,F9,6146.0,1.26,1.2,0.14,[Fe/H],4.3,1.5219196807873492,2.1925532055008783,129.804,9.511,49.78045251975722
TOI-1052 c,TOI-1052,1,2,2023,35.806,0.2263,nan,34.3,0.237,53992.00000000001,719.0,nan,nan,nan,nan,0.4,0.6,F9,6146.0,1.26,1.2,0.14,[Fe/H],4.3,1.5219196807873492,2.1925532055008783,129.804,9.511,nan
