pl_name,st_name,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_Erad,pl_Emass,pl_orbeccen,pl_insol,eq_temp,pl_inclin,pl_obliq,pl_density,pl_gravity,pl_albedo,abs_solar_flux,star_spect,st_teff,st_rad,st_mass,st_met,st_metratio,st_log_gravity,HB_r_i,HB_r_o,sy_dist,sy_vmag,Probability
Teegarden's Star b,Teegarden's Star,1,2,2019,4.91,0.0252,1.05,1.25,0.0,76132.8,301.0,nan,nan,5.953200236031846,11.133256273033968,0.3,0.7,M7,2620.0,0.098,0.089,0.02,0.02,5.23,0.6959226428341896,1.0025807804373514,12.51,11.05,55.185944519439076
Teegarden's Star c,Teegarden's Star,1,2,2019,11.4,0.034,1.25,1.53,0.0,25731.2,227.0,nan,nan,4.318866365461153,9.615285766533388,0.3,0.7,M7,2620.0,0.098,0.089,0.02,0.02,5.23,0.6959226428341896,1.0025807804373514,12.51,11.05,54.861130875920175
Teegarden's Star b,Teegarden's Star,1,3,2019,4.90634,0.0259,nan,1.16,0.03,1468.8000000000002,301.0,nan,nan,nan,nan,0.4,0.6,M6,3034.0,0.12,0.1,-0.11,[Fe/H],5.19,0.025502976386568444,0.03674085651961342,3.83078,15.13,nan
Teegarden's Star c,Teegarden's Star,1,3,2019,11.416,0.0455,nan,1.05,0.04,475.99999999999994,209.0,nan,nan,nan,nan,0.4,0.6,M6,3034.0,0.12,0.1,-0.11,[Fe/H],5.19,0.025502976386568444,0.03674085651961342,3.83078,15.13,nan
Teegarden's Star d,Teegarden's Star,1,3,2024,26.13,0.0791,nan,0.82,0.07,163.2,159.0,nan,nan,nan,nan,0.4,0.6,M6,3034.0,0.12,0.1,-0.11,[Fe/H],5.19,0.025502976386568444,0.03674085651961342,3.83078,15.13,nan
