pl_name,st_name,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_Erad,pl_Emass,pl_orbeccen,pl_insol,eq_temp,pl_inclin,pl_obliq,pl_density,pl_gravity,pl_albedo,abs_solar_flux,star_spect,st_teff,st_rad,st_mass,st_met,st_metratio,st_log_gravity,HB_r_i,HB_r_o,sy_dist,sy_vmag,Probability
HIP 9618 b,HIP 9618,1,2,2023,20.772907,0.1438,3.9,10.0,0.22,54807.99999999999,663.0,nan,nan,0.929425435120129,6.455971093238634,0.45,0.55,G6,5609.0,0.97,1.02,nan,nan,4.45,1.0301841559953087,1.4841345453363208,67.5478,9.2,19.508874007260324
HIP 9618 c,HIP 9618,1,2,2023,52.563491,0.2669,3.343,18.3,0.23,15911.999999999998,487.0,nan,nan,2.7005382594360645,16.07937366326842,0.45,0.55,G6,5609.0,0.97,1.02,nan,nan,4.45,1.0301841559953087,1.4841345453363208,67.5478,9.2,16.849301178689753
