pl_name,st_name,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_Erad,pl_Emass,pl_orbeccen,pl_insol,eq_temp,pl_inclin,pl_obliq,pl_density,pl_gravity,pl_albedo,abs_solar_flux,star_spect,st_teff,st_rad,st_mass,st_met,st_metratio,st_log_gravity,HB_r_i,HB_r_o,sy_dist,sy_vmag,Probability
K2-38 b,K2-38,1,2,2016,4.01593,0.0503,1.655,7.7,0.11,666400.0,1310.0,88.36,nan,9.364942287722458,27.604858171313822,0.25,0.75,G4,5705.0,1.14,1.05,0.235,[Fe/H],nan,1.0552681588709278,1.520271807772719,192.69,11.344,49.609617964565146
K2-38 c,K2-38,1,2,2016,10.56103,0.0959,2.49,7.4,0.086,184008.00000000003,949.0,87.68,nan,2.642664635449221,11.719897589206319,0.45,0.55,G4,5705.0,1.14,1.05,0.235,[Fe/H],nan,1.0552681588709278,1.520271807772719,192.69,11.344,15.946692333364686
