pl_name,st_name,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_Erad,pl_Emass,pl_orbeccen,pl_insol,eq_temp,pl_inclin,pl_obliq,pl_density,pl_gravity,pl_albedo,abs_solar_flux,star_spect,st_teff,st_rad,st_mass,st_met,st_metratio,st_log_gravity,HB_r_i,HB_r_o,sy_dist,sy_vmag,Probability
GJ 667 C b,GJ 667 C,1,3,2013,28.15,0.122,1.97,3.0,0.29,1890.3999999999999,160.0,nan,nan,2.1633707362305645,7.590660954533197,0.45,0.55,M3,3480.0,0.347,0.345,-0.35,-0.35,4.5,0.951572657924387,1.3708829104041431,7.23,7.64,14.94669416167538
GJ 667 C c,GJ 667 C,1,3,2013,91.1,0.25,0.86,0.73,0.08,707.2,130.0,nan,nan,6.327554302089813,9.692074613244529,0.25,0.75,M3,3480.0,0.347,0.345,-0.35,-0.35,4.5,0.951572657924387,1.3708829104041431,7.23,7.64,51.00966886211224
GJ 667 C d,GJ 667 C,1,3,2013,66.6,0.19,0.9,0.75,0.15,775.1999999999999,123.0,nan,nan,5.672076891552565,9.092159289644403,0.3,0.7,M3,3480.0,0.347,0.345,-0.35,-0.35,4.5,0.951572657924387,1.3708829104041431,7.23,7.64,53.9586222456275
