pl_name,st_name,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_Erad,pl_Emass,pl_orbeccen,pl_insol,eq_temp,pl_inclin,pl_obliq,pl_density,pl_gravity,pl_albedo,abs_solar_flux,star_spect,st_teff,st_rad,st_mass,st_met,st_metratio,st_log_gravity,HB_r_i,HB_r_o,sy_dist,sy_vmag,Probability
WASP-156 b,WASP-156,1,1,2017,3.836169,0.0453,5.717,40.68224,0.007,204000.0,970.0,89.1,nan,1.2003520967168484,12.222478002881058,0.45,0.55,K2,4910.0,0.76,0.84,0.24,[Fe/H],4.6,0.6919876932611044,0.9969118963241709,122.066,11.559,22.175270501683872
