pl_name,st_name,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_Erad,pl_Emass,pl_orbeccen,pl_insol,eq_temp,pl_inclin,pl_obliq,pl_density,pl_gravity,pl_albedo,abs_solar_flux,star_spect,st_teff,st_rad,st_mass,st_met,st_metratio,st_log_gravity,HB_r_i,HB_r_o,sy_dist,sy_vmag,Probability
G 264-012 b,G 264-012,1,2,2021,2.30538,0.02279,nan,2.5,nan,27880.0,587.0,nan,nan,nan,nan,0.4,0.6,M4,3326.0,0.3,0.3,0.1,[Fe/H],4.85,0.20140389352254712,0.29015246856835897,16.009,13.078,nan
G 264-012 c,G 264-012,1,2,2021,8.0518,0.0525,nan,3.75,nan,5263.2,387.0,nan,nan,nan,nan,0.4,0.6,M4,3326.0,0.3,0.3,0.1,[Fe/H],4.85,0.20140389352254712,0.29015246856835897,16.009,13.078,nan
