pl_name,st_name,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_Erad,pl_Emass,pl_orbeccen,pl_insol,eq_temp,pl_inclin,pl_obliq,pl_density,pl_gravity,pl_albedo,abs_solar_flux,star_spect,st_teff,st_rad,st_mass,st_met,st_metratio,st_log_gravity,HB_r_i,HB_r_o,sy_dist,sy_vmag,Probability
Mercury,Sun,1,8,nan,87.97,0.387,0.383,0.055,0.205,20019.2,442.0,nan,0.03,5.397277428976357,3.681763880078791,0.3,0.7,G2,5778.0,1.0,1.0,0.012,[Fe/H],4.44,0.8737026415307728,1.2586994908639624,4e-06,-26.74,54.388507062745035
Venus,Sun,1,8,nan,224.7,0.723,0.949,0.815,0.007,3553680.0,737.0,nan,2.64,5.257355513979708,8.886197779865897,0.3,0.7,G2,5778.0,1.0,1.0,0.012,[Fe/H],4.44,0.8737026415307728,1.2586994908639624,4e-06,-26.74,62.9179661442496
Mars,Sun,1,8,nan,686.98,1.524,0.532,0.107,0.093,801040.0,210.0,nan,25.19,3.917935258851508,3.7123704262228903,0.3,0.7,G2,5778.0,1.0,1.0,0.012,[Fe/H],4.44,0.8737026415307728,1.2586994908639624,4e-06,-26.74,58.513637541063105
Jupiter,Sun,1,8,nan,4332.59,5.203,11.209,317.8,0.048,68557.59999999999,110.0,nan,3.13,1.2441182473513521,24.837675325506922,0.45,0.55,G2,5778.0,1.0,1.0,0.012,[Fe/H],4.44,0.8737026415307728,1.2586994908639624,4e-06,-26.74,20.301778895113223
Saturn,Sun,1,8,nan,10759.22,9.539,9.449,95.159,0.056,20454.399999999998,82.0,nan,26.73,0.6218715619021349,10.465716416508938,0.4,0.6,G2,5778.0,1.0,1.0,0.012,[Fe/H],4.44,0.8737026415307728,1.2586994908639624,4e-06,-26.74,19.517173012054588
Uranus,Sun,1,8,nan,30685.4,19.18,4.007,14.536,0.046,5059.2,59.0,nan,97.77,1.245647789044608,8.889902966104104,0.45,0.55,G2,5778.0,1.0,1.0,0.012,[Fe/H],4.44,0.8737026415307728,1.2586994908639624,4e-06,-26.74,20.135763820859236
Neptune,Sun,1,8,nan,60189.0,30.07,3.883,17.147,0.01,2053.6,48.0,nan,28.32,1.6147093152271843,11.167196495875146,0.45,0.55,G2,5778.0,1.0,1.0,0.012,[Fe/H],4.44,0.8737026415307728,1.2586994908639624,4e-06,-26.74,20.76164458401185
Earth,Sun,1,8,nan,365.25,1.0,1.0,1.0,0.01671,1360.0,255.0,nan,23.44,5.513258738589093,9.819532032815959,0.3,0.7,G2,5780.0,1.0,1.0,0.012,nan,4.4374,0.8737026415307728,1.2586994908639624,4e-06,-26.74,90.34575135261356
