pl_name,st_name,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_Erad,pl_Emass,pl_orbeccen,pl_insol,eq_temp,pl_inclin,pl_obliq,pl_density,pl_gravity,pl_albedo,abs_solar_flux,star_spect,st_teff,st_rad,st_mass,st_met,st_metratio,st_log_gravity,HB_r_i,HB_r_o,sy_dist,sy_vmag,Probability
GJ 887 b,GJ 887,1,2,2020,9.262,0.068,nan,4.2,0.0,10812.0,468.0,nan,nan,nan,nan,0.4,0.6,M1,3688.0,0.47,0.49,-0.06,[Fe/H],4.78,nan,nan,3.29,nan,nan
GJ 887 c,GJ 887,1,2,2020,21.789,0.12,nan,7.6,nan,3481.6,352.0,nan,nan,nan,nan,0.4,0.6,M1,3688.0,0.47,0.49,-0.06,[Fe/H],4.78,nan,nan,3.29,nan,nan
