pl_name,st_name,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_Erad,pl_Emass,pl_orbeccen,pl_insol,eq_temp,pl_inclin,pl_obliq,pl_density,pl_gravity,pl_albedo,abs_solar_flux,star_spect,st_teff,st_rad,st_mass,st_met,st_metratio,st_log_gravity,HB_r_i,HB_r_o,sy_dist,sy_vmag,Probability
KELT-18 b,KELT-18,2,1,2017,2.8717518,0.0455,17.598,375.0394,0.0,4286720.0,2085.0,88.86,nan,0.37939825547877176,11.891621011172456,0.4,0.6,F5,6670.0,1.91,1.52,0.09,[Fe/H],4.06,2.650434636868734,3.8183479932598847,321.376,10.16,14.872584373360649
