pl_name,st_name,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_Erad,pl_Emass,pl_orbeccen,pl_insol,eq_temp,pl_inclin,pl_obliq,pl_density,pl_gravity,pl_albedo,abs_solar_flux,star_spect,st_teff,st_rad,st_mass,st_met,st_metratio,st_log_gravity,HB_r_i,HB_r_o,sy_dist,sy_vmag,Probability
LP 791-18 c,LP 791-18,1,3,2019,4.9899093,0.02961,2.438,7.1,8e-05,3590.4,324.0,89.78,nan,2.7012552214832573,11.729560438159766,0.45,0.55,M7,2960.0,0.18,0.14,-0.09,[Fe/H],5.12,0.09918131886672824,0.1428855420902034,26.4927,16.91,30.404660987006416
LP 791-18 d,LP 791-18,1,3,2023,2.753436,0.01992,1.032,0.9,0.0015,7928.8,396.0,89.34,nan,4.514522190417961,8.298009086681956,0.3,0.7,M7,2960.0,0.18,0.14,-0.09,[Fe/H],5.12,0.09918131886672824,0.1428855420902034,26.4927,16.91,67.7781731065467
