pl_name,st_name,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_Erad,pl_Emass,pl_orbeccen,pl_insol,eq_temp,pl_inclin,pl_obliq,pl_density,pl_gravity,pl_albedo,abs_solar_flux,star_spect,st_teff,st_rad,st_mass,st_met,st_metratio,st_log_gravity,HB_r_i,HB_r_o,sy_dist,sy_vmag,Probability
Qatar-3 b,Qatar-3,1,1,2017,2.5079204,0.03783,12.285,1369.8473,0.0,1808800.0,1681.0,86.8,nan,4.073381157464425,89.12768527035513,0.3,0.7,G0,6007.0,1.27,1.15,-0.041,[Fe/H],4.29,1.811948994713163,2.6103838636919106,735.601,12.929,25.000000093508454
