pl_name,st_name,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_Erad,pl_Emass,pl_orbeccen,pl_insol,eq_temp,pl_inclin,pl_obliq,pl_density,pl_gravity,pl_albedo,abs_solar_flux,star_spect,st_teff,st_rad,st_mass,st_met,st_metratio,st_log_gravity,HB_r_i,HB_r_o,sy_dist,sy_vmag,Probability
NGTS-13 b,NGTS-13,1,1,2021,4.119027,0.0549,12.801,1538.2972,0.086,1490560.0,1605.0,88.7,nan,4.043122791992404,92.18138852333686,0.3,0.7,G2,5819.0,1.79,1.3,0.25,[Fe/H],4.04,1.7939368227335024,2.584434632657848,647.595,12.744,25.00000018320945
