pl_name,st_name,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_Erad,pl_Emass,pl_orbeccen,pl_insol,eq_temp,pl_density,pl_gravity,pl_albedo,abs_solar_flux,star_spect,st_teff,st_rad,st_mass,st_met,st_metratio,st_log_gravity,HB_r_i,HB_r_o,sy_dist,sy_vmag,Probability
L 98-59 b,L 98-59,1,4,2019.0,2.2531136,0.02191,0.85,0.4,0.103,33592.0,627.0,3.590968443615937,5.436419118514028,0.3,0.7,M4,3415.0,0.3,0.27,-0.46,[Fe/H],4.86,0.25374858963176516,0.3655628418581381,10.6194,11.685,54.99063290718209
