pl_name,st_name,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_Erad,pl_Emass,pl_orbeccen,pl_insol,eq_temp,pl_density,pl_gravity,pl_albedo,abs_solar_flux,star_spect,st_teff,st_rad,st_mass,st_met,st_metratio,st_log_gravity,HB_r_i,HB_r_o,sy_dist,sy_vmag,Probability
Wolf 1069 b,Wolf 1069,1,1,2015.0,4.888,0.039,1.27,1.29,0.0,53910.4,267.0,3.47205760484242,7.853677427201059,0.3,0.7,M4,3321.0,0.26,0.23,-0.18,-0.18,4.73,0.5777524458696611,0.8323389158895407,14.01,10.5,43.851056654598004
