pl_name,st_name,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_Erad,pl_Emass,pl_orbeccen,pl_insol,eq_temp,pl_density,pl_gravity,pl_albedo,abs_solar_flux,star_spect,st_teff,st_rad,st_mass,st_met,st_metratio,st_log_gravity,HB_r_i,HB_r_o,sy_dist,sy_vmag,Probability
LTT 1445 A c,LTT 1445 A,3,2,2022.0,3.1239035,0.02661,1.147,1.54,0.223,14824.0,508.0,5.626506716530179,11.494356857194331,0.3,0.7,M4,3340.0,0.27,0.26,-0.34,[Fe/H],nan,0.2717787574447853,0.39153799858500593,6.86929,10.59,56.19940041618976
