pl_name,st_name,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_Erad,pl_Emass,pl_orbeccen,pl_insol,eq_temp,pl_density,pl_gravity,pl_albedo,abs_solar_flux,star_spect,st_teff,st_rad,st_mass,st_met,st_metratio,st_log_gravity,HB_r_i,HB_r_o,sy_dist,sy_vmag,Probability
HIP 29442 b,HIP 29442,1,3,2023.0,13.63083,0.107,3.48,9.6,nan,82960.0,777.0,1.255861872745248,7.784012709326961,0.45,0.55,K0,5289.0,0.98,0.89,0.24,[Fe/H],4.39,0.9705928449747028,1.3982843380963201,68.192,9.49,4.045642153062545
