pl_name,st_name,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_Erad,pl_Emass,pl_orbeccen,pl_insol,eq_temp,pl_density,pl_gravity,pl_albedo,abs_solar_flux,star_spect,st_teff,st_rad,st_mass,st_met,st_metratio,st_log_gravity,HB_r_i,HB_r_o,sy_dist,sy_vmag,Probability
K2-3 b,K2-3,1,1,2014.0,10.1169,0.0558,1.49,1.77,0.14,48443.2,266.0,2.9500055675896752,7.828733704826023,0.4,0.6,M4,3419.0,0.254,0.25,-0.12,-0.12,4.74,3.419686511931051,4.926570513671005,43.18,9.083,29.781973789127168
