pl_name,st_name,disc_year,pl_orbper,pl_orbsmax,pl_Erad,pl_Emass,pl_orbeccen,pl_insol,eq_temp,pl_inclin,pl_density,pl_gravity,pl_albedo,abs_solar_flux,star_spect,st_teff,st_rad,st_mass,st_met,st_log_gravity,HB_r_i,HB_r_o,sy_dist,sy_vmag,Probability,ESI
HAT-P-40 b,HAT-P-40,2012,4.45724,0.0608,17.038,152.5584,0.0,2206641.344,1616.7688,88.3,0.1700547072501535,5.160475121426271,0.4,0.6,G0,6080.0,1.94,1.03,0.22,3.93,2.2856103,4.0015719,464.469,11.34,17.955012757404457,5.4463821
