pl_name,st_name,disc_year,pl_orbper,pl_orbsmax,pl_Erad,pl_Emass,pl_orbeccen,pl_insol,eq_temp,pl_inclin,pl_density,pl_gravity,pl_albedo,abs_solar_flux,star_spect,st_teff,st_rad,st_mass,st_met,st_log_gravity,HB_r_i,HB_r_o,sy_dist,sy_vmag,Probability,ESI
HR 5183 b,HR 5183,2019,27000.0,24.3504,13.1,1052.012,0.84,19.29856456,71.282395,80.3,2.5799731203499285,60.1961746571108,0.45,0.55,G0,5794.0,1.53,1.07,0.1,4.02,1.4998924,2.6439209,31.4607,6.33432,11.581461835660402,8.314438
