pl_name,st_name,disc_year,pl_orbper,pl_orbsmax,pl_Erad,pl_Emass,pl_orbeccen,pl_insol,eq_temp,pl_inclin,pl_density,pl_gravity,pl_albedo,abs_solar_flux,star_spect,st_teff,st_rad,st_mass,st_met,st_log_gravity,HB_r_i,HB_r_o,sy_dist,sy_vmag,Probability,ESI
HD 59686 A b,HD 59686 A,2016,299.36,1.0873575,12.7,2199.3836,0.05,76634.232,697.61674,nan,5.919679499492791,133.90115762074575,0.3,0.7,K2,4658.0,13.2,1.9,0.15,2.49,8.2042016,15.06305,89.2721,5.44299,25.0,8.873484900000001
