pl_name,st_name,disc_year,pl_orbper,pl_orbsmax,pl_Erad,pl_Emass,pl_orbeccen,pl_insol,eq_temp,pl_inclin,pl_density,pl_gravity,pl_albedo,abs_solar_flux,star_spect,st_teff,st_rad,st_mass,st_met,st_log_gravity,HB_r_i,HB_r_o,sy_dist,sy_vmag,Probability,ESI
PDS 70 c,PDS 70,2019,nan,34.2057,22.866,635.66,0.11,0.3839057232,32.944336,132.0,0.29313161490264944,11.938101759298522,0.4,0.6,K7,3972.0,1.06,0.76,-0.11,3.68,0.5854474,1.1106734,113.064,12.032,19.88319295669011,4.1279071
