pl_name,st_name,disc_year,pl_orbper,pl_orbsmax,pl_Erad,pl_Emass,pl_orbeccen,pl_insol,eq_temp,pl_inclin,pl_density,pl_gravity,pl_albedo,abs_solar_flux,star_spect,st_teff,st_rad,st_mass,st_met,st_log_gravity,HB_r_i,HB_r_o,sy_dist,sy_vmag,Probability,ESI
Ross 508 b,Ross 508,2022,10.77,0.056581787,1.83,4.0,0.33,1795.86776,267.28743,nan,3.5984468849091753,11.728665571161825,0.3,0.7,M4,3071.0,0.21,0.18,-0.2,5.04,0.062349442,0.12362675,11.2103,14.18,96.6029618976655,77.077072
