pl_name,st_name,disc_year,pl_orbper,pl_orbsmax,pl_Erad,pl_Emass,pl_orbeccen,pl_insol,eq_temp,pl_inclin,pl_density,pl_gravity,pl_albedo,abs_solar_flux,star_spect,st_teff,st_rad,st_mass,st_met,st_log_gravity,HB_r_i,HB_r_o,sy_dist,sy_vmag,Probability,ESI
G 264-012 b,G 264-012,2021,2.30538,0.02279,1.39,2.5,nan,27928.670319999997,542.28494,nan,5.132204846060718,12.705776141007146,0.3,0.7,M4,3326.0,0.3,0.3,0.1,4.85,0.10720626,0.21001156,16.009,13.078,68.46286172685798,34.826581000000004
